176.171428600000	199.928979600000	233.542857100000	171.027755100000	184.171428600000	93.4963265300000	18.9142857100000	91.9387755100000
145.314285700000	183.147428600000	236.971428600000	136.058057100000	156.742857100000	96.1275428600000	37.6571428600000	92.4685714300000
137.542857100000	187.650157500000	228.742857100000	118.053592900000	167.257142900000	102.923905000000	47.9428571400000	63.4186086500000
114.685714300000	135.789692100000	226.228571400000	87.0868211700000	123.600000000000	68.3362158400000	44.2857142900000	59.6914562400000
134.342857100000	128.028571400000	235.828571400000	101.171428600000	138	57.6285714300000	46.3428571400000	55.4571428600000
114.685714300000	146.397197400000	226.457142900000	127.847411400000	138.228571400000	78.8048267800000	35.8285714300000	53.3941611500000
122.228571400000	132.651851900000	231.942857100000	95.7925925900000	137.771428600000	60.9481481500000	47.0285714300000	49.5703703700000
166.342857100000	158.491228100000	234	127.473684200000	173.428571400000	73.0175438600000	34.6857142900000	69.7894736800000
73.7714285700000	177.236641200000	220.057142900000	102.610687000000	86.5714285700000	86.4152671800000	5.20000000000000	70.5374045800000
132.057142900000	161.812725100000	239.485714300000	123.205282100000	128.628571400000	78.9795918400000	37.2000000000000	70.1920768300000
107.142857100000	169.802055800000	230.342857100000	104.241997100000	116.057142900000	88.3030837000000	50.2285714300000	59.5829662300000
172.057142900000	177.542857100000	228.057142900000	150.643609000000	171.142857100000	79.4857142900000	17.3142857100000	78.8601503800000
147.142857100000	167.514285700000	233.085714300000	142.349178300000	149.885714300000	74.9529709200000	25.7714285700000	73.7959544900000
167.257142900000	183.782949300000	239.028571400000	147.690783400000	170.685714300000	80.5921659000000	23.0285714300000	80.1000000000000
151.485714300000	149.542403600000	219.371428600000	125.838095200000	159.714285700000	64.1274376400000	33.0857142900000	63.5977324300000
147.142857100000	187.829677400000	230.571428600000	145.878709700000	157.885714300000	93.8529032300000	44.5142857100000	68.9135483900000
170.914285700000	189.651428600000	236.057142900000	141.460952400000	183.485714300000	84.3333333300000	38.5714285700000	78.2000000000000
113.085714300000	134.450274700000	224.171428600000	86.3909340700000	122.914285700000	66.7524725300000	45.8857142900000	60.4096153800000
111.028571400000	157.502795000000	237.428571400000	96.5562111800000	131.371428600000	73.9425465800000	62.3428571400000	68.2891304300000
111.942857100000	122.266313900000	231.257142900000	83.9147560300000	116.742857100000	49.5420341000000	45.8857142900000	45.0105820100000
150.800000000000	171.346769400000	237.200000000000	132.591108500000	151.257142900000	84.7874333100000	44.0571428600000	80.4142264400000
158.342857100000	221.506968600000	240.857142900000	132.003135900000	175.257142900000	119.989198600000	48.4000000000000	79.9427410000000
147.142857100000	161.710261600000	243.142857100000	111.730382300000	140.285714300000	79.7142857100000	43.6000000000000	75.2233400400000
164.057142900000	160.777203600000	241.085714300000	123.792401200000	167.485714300000	75.9966565300000	39.9428571400000	73.8629179300000
142.342857100000	146.374026000000	240.628571400000	112.289177500000	151.028571400000	65.9653679700000	45.2000000000000	61.4909090900000
115.828571400000	118.356636300000	229.657142900000	84.4275582600000	127.714285700000	55.5562310000000	43.1428571400000	53.4488348500000
119.257142900000	150.663667000000	236.742857100000	112.440045000000	120.628571400000	72.4850393700000	34.4571428600000	69.2886389200000
172.971428600000	164.578754600000	233.085714300000	134.688644700000	182.571428600000	70.3663003700000	36.7428571400000	68.9010989000000
